<tdmsfile>
 Corpus 
 Korean 
 KSC-5601-1988 
  pos 
  
 96-kaist_corpus_96_explanation_pos_mh2-0087.txt 
 kaist_corpus_96_explanation_pos_mh2-0087.txt 

한국기독청년협의회  
1993  
녹두  
233.5  
225  
  
1	1/nno
.	./sf
그가	그/npp+가/jcs
죽은	죽/pvg+은/etm
직후	직후/ncn
팔레스타인에서는	팔레스타인/nq+에서/jca+는/jxc
유대인들이	유대/nq+인/xsn+들/xsn+이/jcs
최후의	최후/ncn+의/jcm
저항을	저항/ncn+을/jco
시도하여	시도/ncpa+하/xsv+여/ecs
66년부터	66/nno+년/nbu+부터/jca
70년까지	70/nno+년/nbu+까지/jca
대규모의	대/xp+규모/ncn+의/jcm
전쟁을	전쟁/ncn+을/jco
감행했지만	감행/ncpa+하/xsv+었/ep+지만/ecs
훗날	훗날/ncn
황제가	황제/ncn+가/jcc
된	되/pvg+ㄴ/etm
베스파시아누스와	베스파시아누스/nq+와/jcj
타투스	타투스/nq
(	(/sl
디도	디도/nq
)	)/sr
에	에/jca
의해	의하/pvg+어/ecs
진압되고	진압/ncpa+되/xsv+고/ecx
말았다	말/px+았/ep+다/ef
.	./sf
이때	이/mmd+때/ncn
예루살렘	예루살렘/nq
성전이	성전/ncn+이/jcs
전쟁	전쟁/ncn
마지막	마지막/ncn
해인	해/ncn+이/jp+ㄴ/etm
70년에	70/nno+년/nbu+에/jca
로마군에	로마/nq+군/ncn+에/jca
의해	의하/pvg+어/ecs
불타버렸으며	불타/pvg+아/ecx+버리/px+었/ep+으며/ecs
132년부터	132/nno+년/nbu+부터/jca
벌어졌던	벌어지/pvg+었/ep+던/etm
또	또/maj
한	한/nnc
번의	번/nbu+의/jcm
전쟁이	전쟁/ncn+이/jcs
3년의	3/nnc+년/nbu+의/jcm
치열한	치열/ncps+하/xsm+ㄴ/etm
저항	저항/ncn
끝에	끝/ncn+에/jca
분쇄된	분쇄/ncpa+되/xsv+ㄴ/etm
다음	다음/ncn
하드리아누스	하드리아누스/nq
황제의	황제/ncn+의/jcm
명령에	명령/ncn+에/jca
의해	의하/pvg+어/ecs
예루살렘은	예루살렘/nq+은/jxc
엘리아	엘리아/nq
카피톨리아라는	카피톨리아/nq+라/ef+는/etm
이방의	이방/ncn+의/jcm
도시로	도시/ncn+로/jca
변해버렸다	변하/pvg+어/ecx+버리/px+었/ep+다/ef
.	./sf
그	그/mmd
사리	사리/ncn
90	90/nno
(	(/sl
100	100/nno
?)	?/sf+)/sr
년경에는	년/nbu+경/xsn+에/jca+는/jxc
유대교의	유대교/nq+의/jcm
살아	살/pvg+아/ecs
남은	남/pvg+은/jxc
바리새인들이	바리새/nq+인/xsn+들/xsn+이/jcs
얌네아에	얌네아/nq+에/jca
모여	모이/pvg+어/ecs
대회를	대회/ncn+를/jco
개최하여	개최/ncpa+하/xsv+여/ecs
율법학교를	율법/ncn+학교/ncn+를/jco
중심으로	중심/ncn+으로/jca
한	하/pvg+ㄴ/etm
유대교	유대교/nq
재건작업에	재건/ncn+작업/ncn+에/jca
들어갔으며	들/pvg+어/ecs+가/pvg+았/ep+으며/ecs
거의	거의/mag
동시에	동시/ncn+에/jca
서아시아	서아시아/nq
지역에	지역/ncn+에/jca
근거지를	근거/ncn+지/xsn+를/jco
둔	두/pvg+ㄴ/etm
기독교도	기독교/nq+도/jxc
도미티아누스	도미티아누스/nq
황제와	황제/ncn+와/jct
트라야누스	트라야누스/nq
황제의	황제/ncn+의/jcm
박해	박해/ncn
아래	아래/ncn
종말론적	종말/ncn+론/xsn+적/xsn
기대에서	기대/ncn+에서/jca
벗어나	벗어나/pvg+아/ecs
사회적으로	사회/ncn+적/xsn+으로/jca
뿌리를	뿌리/ncn+를/jco
내리는	내리/pvg+는/etm
조직화	조직/ncn+화/xsn
작업에	작업/ncn+에/jca
착수하였다	착수/ncpa+하/xsv+였/ep+다/ef
.	./sf
그리고	그리고/maj
200여년이	200/nnc+여/xsn+년/nbu+이/jcs
지나	지나/pvg+아/ecs
313년에는	313/nno+년/nbu+에/jca+는/jxc
콘스탄티누스	콘스탄티누스/nq
황제가	황제/ncn+가/jcs
기독교를	기독교/nq+를/jco
로마의	로마/nq+의/jcm
국교로	국교/ncn+로/jca
승인하였다	승인/ncpa+하/xsv+였/ep+다/ef
.	./sf
나오는	나오/pvg+는/etm
사람들	사람/ncn+들/xsn
신약시대에도	신약/nq+시대/ncn+에/jca+도/jxc
구약에서와	구약/nq+에서/jca+와/jcj
마찬가지로	마찬가지/ncn+로/jca
무수히	무수/ncn+히/xsa
많은	많/paa+은/etm
사람들이	사람/ncn+들/xsn+이/jcs
등장한다	등장/ncpa+하/xsv+ㄴ다/ef
.	./sf
유대와	유대/ncn+와/jcj
갈릴리	갈릴리/nq
지방에서는	지방/ncn+에서/jca+는/jxc
거의	거의/mag
유대인들이	유대/nq+인/xsn+들/xsn+이/jcs
살았고	살/pvg+았/ep+고/ecs
중부지방이라고	중부/ncn+지방/ncn+이/jp+라고/ecs
할	하/pvg+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
사마리아에서는	사마리아/nq+에서/jca+는/jxc
사마리아	사마리아/nq
사람들이	사람/ncn+들/xsn+이/jcs
살았지만	살/pvg+았/ep+지만/ecs
사실은	사실/ncn+은/jxc
곳곳에	곳곳/ncn+에/jca
널려	널리/pvg+어/ecx
있는	있/px+는/etm
헬라식의	헬라/nq+식/xsn+의/jcm
도시들에	도시/ncn+들/xsn+에/jca
잡다한	잡다/ncps+하/xsa+ㄴ/etm
인종들이	인종/ncn+들/xsn+이/jcs
뒤섞여	뒤섞이/pvg+어/ecs
살고	살/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
옛부터	옛/ncn+부터/jca
있었던	있/paa+었/ep+던/etm
두로와	두로/nq+와/jcj
시돈은	시돈/nq+은/jxc
원래부터	원래/ncn+부터/jxc
이방도시였지만	이방/ncn+도시/ncn+이/jp+었/ep+지만/ecs
요단	요단/nq
동편의	동편/ncn+의/jcm
데카폴리스	데카폴리스/nq
(	(/sl
데가볼리	데가볼리/nq
)	)/sr
라는	라/ef+는/etm
'	'/sl
열	열/nnc
개의	개/nbu+의/jcm
도시	도시/ncn
'	'/sr
등은	등/nbn+은/jxc
헬레니즘	헬레니즘/ncn
시대에	시대/ncn+에/jca
이방인들을	이방/ncn+인/xsn+들/xsn+을/jco
위해	위하/pvg+어/ecs
건설된	건설/ncpa+되/xsv+ㄴ/etm
도시였다	도시/ncn+이/jp+었/ep+다/ef
.	./sf
바울이	바울/nq+이/jcs
활약하기	활약/ncpa+하/xsv+기/etn
시작한	시작/ncpa+하/xsv+ㄴ/etm
서아시아	서아시아/nq
지역은	지역/ncn+은/jxc
오늘날의	오늘/ncn+날/ncn+의/jcm
터키와	터키/nq+와/jcj
그리스	그리스/nq
남부지방으로서	남부/ncn+지방/ncn+으로서/jca
그리스인들과	그리스/nq+인/xsn+들/xsn+과/jcj
옛	옛/mma
동방족속들이	동방/ncn+족속/ncn+들/xsn+이/jcs
섞여	섞이/pvg+어/ecs
살았으며	살/pvg+았/ep+으며/ecs
해안의	해안/ncn+의/jcm
크고	크/paa+고/ecs
작은	작/paa+은/etm
도시들에	도시/ncn+들/xsn+에/jca
몰려	몰리/pvg+어/ecs
살았다	살/pvg+았/ep+다/ef
.	./sf
주요한	주요/ncps+하/xsm+ㄴ/etm
등장인물로는	등장/ncn+인물/ncn+로/jca+는/jxc
물론	물론/mag
요셉의	요셉/nq+의/jcm
아들	아들/ncn
예수가	예수/nq+가/jcs
있고	있/paa+고/ecs
세례	세례/nq
요한이	요한/nq+이/jcs
있으며	있/paa+으며/ecs
열두	열두/nnc
명의	명/nbu+의/jcm
제자들과	제자/ncn+들/xsn+과/jcj
바울을	바울/nq+을/jco
비롯한	비롯/ncps+하/xsm+ㄴ/etm
사도들이	사도/ncn+들/xsn+이/jcs
있다	있/paa+다/ef
.	./sf
본디오	본디오/nq
빌라도와	빌라도/nq+와/jcj
가롯	가롯/nq
유다가	유다/nq+가/jcs
악역을	악역/ncn+을/jco
맡았고	맡/pvg+았/ep+고/ecs
헤롯	헤롯/nq
일가와	일가/ncn+와/jcj
사두개인들	사두개/nq+인/xsn+들/xsn
,	,/sp
제사장들	제사/ncn+장/xsn+들/xsn
,	,/sp
그리고	그리고/maj
일단의	일단/ncn+의/jcm
바리새들이	바리새/nq+들/xsn+이/jcs
대역으로	대역/ncn+으로/jca
등장하고	등장/ncpa+하/xsv+고/ecx
있다	있/px+다/ef
.	./sf
뒷날에	뒷날/ncn+에/jca
바울이	바울/nq+이/jcs
각처에	각처/ncn+에/jca
교회	교회/ncn
공동체를	공동/ncn+체/xsn+를/jco
세운	세우/pvg+ㄴ/etm
다음에는	다음/ncn+에/jca+는/jxc
서아시아	서아시아/nq
도시에	도시/ncn+에/jca
살던	살/pvg+던/etm
많은	많/paa+은/etm
사람들이	사람/ncn+들/xsn+이/jcs
교인으로	교인/ncn+으로/jca
출현하고	출현/ncpa+하/xsv+고/ecs
로마	로마/nq
관리들도	관리/ncn+들/xsn+도/jxc
심심치	심심/ncps+치/ecx
않게	않/px+게/ecx
등장한다	등장/ncpa+하/xsv+ㄴ다/ef
.	./sf
사건	사건/ncn
취재	취재/ncn
기록	기록/ncn
신약성서를	신약성서/nq+를/jco
읽기	읽/pvg+기/etn
시작하는	시작/ncpa+하/xsv+는/etm
운좋은	운/ncn+좋/paa+은/etm
사람들이	사람/ncn+들/xsn+이/jcs
제일	제일/ncn
먼저	먼저/mag
준비해야	준비/ncpa+하/xsv+어야/ecs
할	하/px+ㄹ/etm
것은	것/nbn+은/jxc
당시의	당시/ncn+의/jcm
지도와	지도/ncn+와/jcj
연필이다	연필/ncn+이/jp+다/ef
.	./sf
그리고	그리고/maj
첫	첫/nnc
장면이	장면/ncn+이/jcs
시작되는	시작/ncpa+되/xsv+는/etm
나사렛	나사렛/nq
마을에서	마을/ncn+에서/jca
시작하여	시작/ncpa+하/xsv+여/ecs
골고다의	골고다/nq+의/jcm
언덕까지	언덕/ncn+까지/jxc
예수의	예수/nq+의/jcm
행적을	행적/ncn+을/jco
따라	따르/pvg+아/ecs
연필로	연필/ncn+로/jca
계속	계속/mag
이어서	잇/pvg+어서/ecs
가다보면	가/pvg+다/ecx+보/px+면/ecs
상당히	상당/ncn+히/xsa
재미	재미/ncn
있는	있/paa+는/etm
결과를	결과/ncn+를/jco
볼	보/pvg+ㄹ/etm
수	수/nbn
있을	있/paa+을/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
특히	특히/mag
마가복음을	마가복음/nq+을/jco
중심으로	중심/ncn+으로/jca
따라가면	따르/pvg+아/ecs+가/pvg+면/ecs
그가	그/npp+가/jcs
가고자	가/pvg+고자/ecs
했던	하/px+었/ep+던/etm
'	'/sl
길	길/ncn
'	'/sr
이	이/jcs
일목요연하게	일목요연/ncps+하/xsm+게/ecs
보일	보이/pvg+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
어떻게	어떻/pad+게/ecs
보면	보/pvg+면/ecs
폭풍우	폭풍우/ncn
같기도	같/paa+기/etn+도/jxc
하고	하/pvg+고/ecx
어떻게	어떻/pad+게/xsa
보면	보/pvg+면/ecs
고요한	고요/ncps+하/xsm+ㄴ/etm
아침공기를	아침/ncn+공기/ncn+를/jco
타고	타/pvg+고/ecc
산란되는	산란/ncpa+되/xsv+는/etm
아름다운	아름/ncps+답/xsm+ㄴ/etm
햇살	햇살/ncn
같기도	같/paa+기/etn+도/jxc
한	하/pvg+ㄴ/etm
예수의	예수/nq+의/jcm
걸음걸음이	걸음/ncn+걸음/ncn+이/jcs
어떻게	어떻/pad+게/xsa
그가	그/npp+가/jcs
사랑했던	사랑/ncpa+하/xsv+었/ep+던/etm
인간세상의	인간/ncn+세상/ncn+의/jcm
모든	모든/mma
상처받은	상처/ncn+받/pvg+은/etm
이들을	이/nbn+들/xsn+을/jco
향해	향하/pvg+어/ecs
가는지	가/pvg+는지/ecs
선하게	선하/paa+게/ecs
보일	보이/pvg+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그리고	그리고/maj
그	그/mmd
끝에	끝/ncn+에/jca
무엇이	무엇/npd+이/jcs
있는지도	있/paa+는지/ecs+도/jxc
눈치챌	눈치/ncn+채/pvg+ㄹ/etm
수	수/nbn
있을	있/paa+을/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
또한	또한/maj
여리고에서	여리고/nq+에서/jca
예루살렘으로	예루살렘/nq+으로/jca
향한	향하/pvg+ㄴ/etm
가파른	가파르/paa+ㄴ/etm
산길을	산길/ncn+을/jco
따라	따르/pvg+아/ecs
수없는	수없/paa+는/etm
상념을	상념/ncn+을/jco
안고	안/pvg+고/ecs
길을	길/ncn+을/jco
걷는	걷/pvg+는/etm
그의	그/npp+의/jcm
모습이	모습/ncn+이/jcs
선하게	선하/paa+게/ecs
떠오를	떠오르/pvg+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
하지만	하지만/maj
한편으로	한편/ncn+으로/jca
그는	그/npp+는/jxc
대단히	대단/ncn+히/xsa
위험한	위험/ncps+하/xsm+ㄴ/etm
사람이었다	사람/ncn+이/jp+었/ep+다/ef
.	./sf
그는	그/npp+는/jxc
화목한	화목/ncps+하/xsm+ㄴ/etm
가정을	가정/ncn+을/jco
파괴하고	파괴/ncpa+하/xsv+고/ecs
사회의	사회/ncn+의/jcm
안정을	안정/ncn+을/jco
흔들었으며	흔들/pvg+었/ep+으며/ecs
기존의	기존/ncn+의/jcm
가치관을	가치/ncn+관/xsn+을/jco
모두	모두/mag
거부해	거부/ncpa+하/xsv+어/ecx
버렸었다	버리/px+었었/ep+다/ef
.	./sf
분노하고	분노/ncpa+하/xsv+고/ecc
질타하고	질타/ncpa+하/xsv+고/ecs
욕설을	욕설/ncn+을/jco
퍼부으며	퍼붓/pvg+으며/ecs
논쟁하고	논쟁/ncpa+하/xsv+고/ecc
외치면서	외치/pvg+면서/ecs
사람들을	사람/ncn+들/xsn+을/jco
사로잡는다	사로잡/pvg+는다/ef
.	./sf
그가	그/npp+가/jcs
가는	가/pvg+는/etm
곳마다	곳/ncn+마다/jxc
영과	영/ncn+과/jcj
육이	육/ncn+이/jcs
모두	모두/mag
굶주린	굶주리/pvg+ㄴ/etm
사람들이	사람/ncn+들/xsn+이/jcs
하얗게	하얗/paa+게/ecs
모여들었고	모이/pvg+어/ecx+들/px+었/ep+고/ecs
반대편에는	반대/ncn+편/ncn+에/jca+는/jxc
그를	그/npp+를/jco
미워하고	밉/paa+어/ecx+하/px+고/ecs
저주하는	저주/ncpa+하/xsv+는/etm
사람들이	사람/ncn+들/xsn+이/jcs
서로	서로/mag
굳게	굳/pvg+게/ecs
맹세하고	맹세/ncpa+하/xsv+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
이상하게도	이상/ncps+하/xsm+게/ecs+도/jxc
그를	그/npp+를/jco
만나면	만나/pvg+면/ecs
사람들이	사람/ncn+들/xsn+이/jcs
변하고	변하/pvg+고/ecs
질문이	질문/ncn+이/jcs
많아지며	많/paa+아/ecx+지/px+며/ecs
전에는	전/ncn+에/jca+는/jxc
바보같이	바보/ncn+같이/jca
견디던	견디/pvg+던/etm
일들을	일/ncn+들/xsn+을/jco
다시	다시/mag
생각하게	생각/ncpa+하/xsv+게/ecs
되어버린다	되/pvg+어/ecx+버리/px+ㄴ다/ef
.	./sf
그와	그/npp+와/jct
대화하면	대화/ncpa+하/xsv+면/ecs
사람들이	사람/ncn+들/xsn+이/jcs
묵상하고	묵상/ncpa+하/xsv+고/ecs
깊어지며	깊/paa+어/ecx+지/px+며/ecs
전에는	전/ncn+에/jca+는/jxc
싫증내던	싫증/ncn+내/pvg+던/etm
일들을	일/ncn+들/xsn+을/jco
인내로	인내/ncn+로/jca
견디고	견디/pvg+고/ecs
땀을	땀/ncn+을/jco
값지게	값지/paa+게/ecs
여기게	여기/pvg+게/ecx
된다	되/pvg+ㄴ다/ef
.	./sf
그럼	그럼/maj
대체	대체/mag
그는	그/npp+는/jxc
누구란	누구/npp+라/ef+ㄴ/etm
말인가	말/ncn+이/jp+ㄴ가/ef
.	./sf
곰곰이	곰곰/ncn+이/xsa
생각해보면	생각/ncpa+하/xsv+어/ecx+보/px+면/ecs
그에게	그/npp+에게/jca
사로잡혀서	사로잡히/pvg+어서/ecs
거의	거의/mag
미쳐버린	미치/pvg+어/ecx+버리/px+ㄴ/etm
사람들이	사람/ncn+들/xsn+이/jcs
그에	그/npp+에/jca
관해	관하/pvg+어/ecx
추적하고	추적/ncpa+하/xsv+고/ecs
자신들이	자신/ncn+들/xsn+이/jcs
목격하고	목격/ncpa+하/xsv+고/ecs
알아낸	알/pvg+아/ecx+내/px+ㄴ/etm
결과를	결과/ncn+를/jco
기록하여	기록/ncpa+하/xsv+여/ecs
,	,/sp
그가	그/npp+가/jcs
했다는	하/pvg+었/ep+다/ef+는/etm
말과	말/ncn+과/jcj
그의	그/npp+의/jcm
일생을	일생/ncn+을/jco
믿게	믿/pvg+게/ecx
하려고	하/px+려고/ecs
멀쩡한	멀쩡하/paa+ㄴ/etm
사람들을	사람/ncn+들/xsn+을/jco
설득하는	설득/ncpa+하/xsv+는/etm
어리석은	어리석/paa+은/etm
시도가	시도/ncn+가/jcs
바로	바로/mag
신약성서이다	신약성서/nq+이/jp+다/ef
.	./sf
제일	제일/ncn
처음엔	처음/ncn+에/jca+ㄴ/jxc
그를	그/npp+를/jco
면전에서	면전/ncn+에서/jca
만난	만나/pvg+ㄴ/etm
사람들이	사람/ncn+들/xsn+이/jcs
차례로	차례/ncn+로/jca
빠져버리더니	빠지/pvg+어/ecx+버리/px+더니/ecs
급기야는	급기야/mag+는/jxc
옷자락만	옷자락/ncn+만/jxc
만져도	만지/pvg+어도/ecs
미치고	미치/pvg+고/ecs
제자들만	제자/ncn+들/xsn+만/jxc
봐도	보/pvg+아도/ecs
정신이	정신/ncn+이/jcs
나갔다	나가/pvg+았/ep+다/ef
.	./sf
나중에는	나중/ncn+에/jca+는/jxc
보지도	보/pvg+지도/ecx
못하고	못하/px+고/ecc
그	그/mmd
사람	사람/ncn
이름만	이름/ncn+만/jxc
가지고서	가지/ncn+고서/ncn
무더기로	무더기/ncn+로/jca
정신을	정신/ncn+을/jco
잃고	잃/pvg+고/ecs
결국엔	결국/ncn+에/jca+ㄴ/jxc
나라가	나라/ncn+가/jcs
통째로	통째/ncn+로/jca
넘어가버리는	넘/pvg+어/ecs+가/pvg+아/ecx+버리/px+는/etm
경우까지	경우/ncn+까지/jca
발생했다	발생/ncpa+하/xsv+었/ep+다/ef
.	./sf
도대체	도대체/mag
진실이	진실/ncn+이/jcs
이렇게	이렇/pad+게/ecs
허무맹랑할	허무맹랑/ncps+하/xsm+ㄹ/etm
수도	수/nbn+도/jxc
있단	있/paa+다/ef+ㄴ/etm
말인가	말/ncn+이/jp+ㄴ가/ef
.	./sf
그럼에도	그럼/maj+에/jca+도/jxc
불구하고	불구/ncps+하/xsm+고/ecs
예수의	예수/nq+의/jcm
이야기는	이야기/ncn+는/jxc
지울	지우/pvg+ㄹ/etm
수	수/nbn
없는	없/paa+는/etm
화인	화인/ncn
(	(/sl
火印	火印/ncn
)	)/sr
이	이/jcc
되어	되/pvg+어/ecs
살아	살/pvg+아/ecx
있는	있/px+는/etm
사람들의	사람/ncn+들/xsn+의/jcm
가슴을	가슴/ncn+을/jco
아직도	아직도/mag
태우고	태우/pvg+고/ecx
있다	있/px+다/ef
.	./sf
고통	고통/ncn
속에서	속/ncn+에서/jca
도저히	도저히/mag
몸을	몸/ncn+을/jco
가눌	가누/pvg+ㄹ/etm
수	수/nbn
없을	없/paa+을/etm
때	때/ncn
,	,/sp
막다른	막다르/paa+ㄴ/etm
골목으로	골목/ncn+으로/jca
쫓기어	쫓기/pvg+어/ecs
원수의	원수/ncn+의/jcm
발걸음이	발걸음/ncn+이/jcs
목전에	목전/ncn+에/jca
다다랐을	다다르/pvg+았/ep+을/etm
때	때/ncn
,	,/sp
그리고	그리고/maj
알	알/pvg+ㄹ/etm
수	수/nbn
없는	없/paa+는/etm
삶의	삶/ncn+의/jcm
절망에	절망/ncn+에/jca
빠져	빠지/pvg+어/ecx
허무의	허무/ncn+의/jcm
심연으로	심연/ncn+으로/jca
가라앉을	가라앉/pvg+을/etm
때	때/ncn
저	저/mmd
깊은	깊/paa+은/etm
곳에서	곳/ncn+에서/jca
그가	그/npp+가/jcs
솟아	솟/pvg+아/ecs
올라온다	오르/pvg+아/ecs+오/pvg+ㄴ다/ef
.	./sf
그가	그/npp+가/jcs
거닐던	거닐/pvg+던/etm
호수가와	호수가/ncn+와/jcj
그가	그/npp+가/jcs
달린	달리/pvg+ㄴ/etm
나무가	나무/ncn+가/jcs
자꾸	자꾸/mag
겹쳐오고	겹치/pvg+어/ecs+오/pvg+고/ecs
그를	그/npp+를/jco
죽음으로	죽음/ncn+으로/jca
내몬	내몰/pvg+ㄴ/etm
사람들의	사람/ncn+들/xsn+의/jcm
기름진	기름/ncn+지/pvg+ㄴ/etm
얼굴이	얼굴/ncn+이/jcs
역겹게	역겹/paa+게/ecs
떠오른다	떠오르/pvg+ㄴ다/ef
.	./sf
성서는	성서/nq+는/jxc
기묘하게도	기묘/ncps+하/xsm+게/ecs+도/jxc
한	한/nnc
사람의	사람/ncn+의/jcm
우울한	우울/ncps+하/xsm+ㄴ/etm
일생을	일생/ncn+을/jco
반복하여	반복/ncpa+하/xsv+여/ecs
회상하면서	회상/ncpa+하/xsv+면서/ecs
그	그/mmd
사람	사람/ncn
곁을	곁/ncn+을/jco
맴돌던	맴돌/pvg+던/etm
무리들까지도	무리/ncn+들/xsn+까지/jca+도/jxc
상상하게	상상/ncpa+하/xsv+게/ecs
만들고	만들/pvg+고/ecs
,	,/sp
그러고도	그러/pvd+고/ecs+도/jxc
모자라서	모자라/paa+서/ecs
읽는	읽/pvg+는/etm
사람들까지	사람/ncn+들/xsn+까지/jca
그	그/mmd
속으로	속/ncn+으로/jca
끌어들이기	끌/pvg+어/ecs+들이/pvg+기/etn
위해	위하/pvg+어/ecx
비밀스런	비밀/ncps+스럽/xsm+ㄴ/etm
손짓을	손짓/ncn+을/jco
하고	하/pvg+고/ecx
있다	있/px+다/ef
.	./sf
불행하게도	불행/ncps+하/xsm+게/ecx+도/jxc
이	이/mmd
유혹을	유혹/ncn+을/jco
피할	피하/pvg+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
수퍼맨은	수퍼맨/ncn+은/jxc
별로	별로/mag
없는	없/paa+는/etm
것	것/nbn
같다	같/paa+다/ef
.	./sf
이	이/mmd
매력적인	매력/ncn+적/xsn+이/jp+ㄴ/etm
이야기를	이야기/ncn+를/jco
회피하는	회피/ncpa+하/xsv+는/etm
것은	것/nbn+은/jxc
마치	마치/mag
한	한/nnc
살	살/nbu
반짜리	반/ncn+짜리/xsn
아기의	아기/ncn+의/jcm
미소를	미소/ncn+를/jco
들여다보고	들여다보/pvg+고/ecs
나서	나/pvg+서/ecs
험상궂게	험상궂/paa+게/ecs
외면하는	외면/ncn+하/xsv+는/etm
것과	것/nbn+과/jct
같을	같/paa+을/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그	그/mmd
속에서	속/ncn+에서/jca
구슬	구슬/ncn
같은	같/paa+은/etm
이야기들도	이야기/ncn+들/xsn+도/jxc
있고	있/paa+고/ecs
,	,/sp
격렬한	격렬/ncps+하/xsm+ㄴ/etm
투쟁도	투쟁/ncn+도/jxc
있으며	있/px+으며/ecs
,	,/sp
피흘린	피/ncn+흘리/pvg+ㄴ/etm
못자국과	못자국/ncn+과/jcj
치유받은	치유/ncn+받/pvg+은/etm
사람들의	사람/ncn+들/xsn+의/jcm
환희가	환희/ncn+가/jcs
있고	있/paa+고/ecs
마치	마치/mag
내	내/npp
얘기같은	얘기/ncn+같/paa+은/etm
대목들이	대목/ncn+들/xsn+이/jcs
너무	너무/mag
많아서	많/paa+아서/ecs
도저히	도저히/mag
그냥	그냥/mag
그곳을	그/mmd+곳/ncn+을/jco
떠날	떠나/pvg+ㄹ/etm
수는	수/nbn+는/jxc
없다	없/paa+다/ef
.	./sf
그리고	그리고/maj
그곳에는	그/mmd+곳/ncn+에/jca+는/jxc
무엇이든지	무엇/npd+이/jp+든지/ecs
다시	다시/mag
시작하게	시작/ncpa+하/xsv+게/ecx
만드는	만들/px+는/etm
강력한	강력/ncps+하/xsm+ㄴ/etm
제안이	제안/ncn+이/jcs
숨어	숨/pvg+어/ecx
있어	있/px+어/ecs
읽는	읽/pvg+는/etm
이를	이/nbn+를/jco
가슴뛰게	가슴/ncn+뛰/pvg+게/ecx
한다	하/px+ㄴ다/ef
.	./sf
사실	사실/ncn
이	이/mmd
책은	책/ncn+은/jxc
교과서가	교과/ncn+서/xsn+가/jcc
아니어서	아니/paa+어서/ecs
질서정연한	질서/ncn+정연/ncps+하/xsm+ㄴ/etm
맞춤법을	맞춤/ncn+법/ncn+을/jco
가지고	가지/pvg+고/ecs
교탁	교탁/ncn
아래를	아래/ncn+를/jco
내려다보는	내려다보/pvg+는/etm
긴장감보다는	긴장/ncn+감/xsn+보다/jca+는/jxc
캔을	캔/ncn+을/jco
하나씩	하나/nnc+씩/xsn
들고	들/pvg+고/ecs
둥글게	둥글/pvg+게/ecs
둘러앉아	두르/pvg+어/ecx+앉/pvg+아/ecs
정답게	정답/paa+게/ecs
대화하는	대화/ncpa+하/xsv+는/etm
잔디밭의	잔디밭/ncn+의/jcm
만남이	만남/ncn+이/jcs
더	더/mag
걸맞을지도	걸맞/paa+을지/ecs+도/jxc
모른다	모르/pvg+ㄴ다/ef
.	./sf
그러면서도	그렇/paa+면서/ecs+도/jxc
바람을	바람/ncn+을/jco
가르는	가르/pvg+는/etm
단호한	단호/ncps+하/xsm+ㄴ/etm
몸짓이	몸짓/ncn+이/jcs
옷깃을	옷깃/ncn+을/jco
여미게	여미/pvg+게/ecx
만들면서	만들/px+면서/ecs
늘어진	늘/pvg+어/ecx+지/px+ㄴ/etm
삶을	삶/ncn+을/jco
질타하고	질타/ncpa+하/xsv+고/ecs
붉어진	붉/paa+어/ecx+지/px+ㄴ/etm
얼굴을	얼굴/ncn+을/jco
스스로	스스로/mag
가리게	가리/pvg+게/ecx
하기도	하/px+기/etn+도/jxc
한다	하/pvg+ㄴ다/ef
.	./sf
그리고	그리고/maj
실의에	실의/ncn+에/jca
빠진	빠지/pvg+ㄴ/etm
여윈	여위/pvg+ㄴ/etm
사람들의	사람/ncn+들/xsn+의/jcm
어깨에	어깨/ncn+에/jca
단단하고	단단하/paa+고/ecs
마디굵은	마디/ncn+굵/paa+은/jxc
손을	손/ncn+을/jco
얹으면서	얹/pvg+으면서/ecs
고개를	고개/ncn+를/jco
끄덕여주고	끄덕이/pvg+어/ecx+주/px+고/ecs
,	,/sp
주저앉은	주저앉/pvg+은/etm
사람들에게	사람/ncn+들/xsn+에게/jca
소박한	소박/ncps+하/xsm+ㄴ/etm
징검다리를	징검다리/ncn+를/jco
약속하는	약속/ncpa+하/xsv+는/etm
반가운	반갑/paa+ㄴ/etm
안내서이기도	안내/ncn+서/xsn+이/jp+기/etn+도/jxc
하다	하/pvg+다/ef
.	./sf
이	이/mmd
책은	책/ncn+은/jxc
그리하여	그리하/pvd+여/ecs
읽는	읽/pvg+는/etm
이들을	이/nbn+들/xsn+을/jco
사정없이	사정/ncn+없/paa+이/xsa
몰아세우면서	몰/pvg+아/ecs+세우/pvg+면서/ecs
잃었던	잃/pvg+었/ep+던/etm
인간애와	인간/ncn+애/xsn+와/jcj
세상에	세상/ncn+에/jca
대한	대하/pvg+ㄴ/etm
새로운	새롭/paa+ㄴ/etm
