<tdmsfile>
<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0011.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0011.txt </filename>
<title>선과 기독교 신비주의  </title>
<author>윌리암 존스톤 저 ; 이원석 역  </author>
<date>1993  </date>
<publisher>대원정사  </publisher>
<kdc>231.93  </kdc>
<ddc>261.24  </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
몰입상태는	몰입/ncn+상태/ncn+는/jxc
최면상태에서와	최면/ncn+상태/ncn+에서/jca+와/jct
마찬가지로	마찬가지/ncn+로/jca
의식에	의식/ncn+에/jca
작용하는	작용/ncpa+하/xsv+는/etm
내적	내적/ncn
.	./sf
외적	외적/ncn
자극들에	자극/ncn+들/xsn+에/jca
대해	대하/pvg+어/ecx
반응을	반응/ncn+을/jco
나타내지	나타내/pvg+지/ecx
않는다	않/px+는다/ef
.	./sf
그러나	그러나/maj
그렇다고	그렇/pad+다고/ecs
하여	하/px+어/ecx
전혀	전혀/mag
감각반응	감각/ncn+반응/ncn
없이	없/paa+이/xsa
지나가는	지나/pvg+아/ecx+가/px+는/etm
것은	것/nbn+은/jxc
아니다	아니/paa+다/ef
.	./sf
오히려	오히려/mag
정확히	정확히/mag
지각된다	지각/ncpa+되/xsv+ㄴ다/ef
.	./sf
이러한	이러하/pad+ㄴ/etm
관찰은	관찰/ncn+은/jxc
,	,/sp
몰입상태에서는	몰입/ncn+상태/ncn+에서는/jca
자극에	자극/ncn+에/jca
대한	대하/pvg+ㄴ/etm
EEG	EEG/f
(	(/sl
뇌파	뇌파/ncn
기록	기록/ncn
)	)/sr
반응에	반응/ncn+에/jca
거의	거의/mag
어떠한	어떠하/pad+ㄴ/etm
습관적	습관/ncn+적/xsn
반응이	반응/ncn+이/jcs
나타나지	나타나/pvg+지/ecx
않는다는	않/px+는다/ef+는/etm
사실에서	사실/ncn+에서/jca
분명해	분명/ncpa+하/xsv+어/ecx
진다	지/px+ㄴ다/ef
.	./sf
이러한	이러하/pad+ㄴ/etm
발견은	발견/ncn+은/jxc
다음과	다음/ncn+과/jct
같은	같/paa+ㄴ/etm
것을	것/nbn+을/jco
지적해	지적/ncpa+하/xsv+어/ecx
주고	주/px+고/ecx
있다	있/px+다/ef
.	./sf
'	'/sl
선으로	선/ncn+으로/jca
마음이	마음/ncn+이/jcs
조율된	조율/ncpa+되/xsv+ㄴ/etm
사람의	사람/ncn+의/jcm
정신과	정신/ncn+과/jcj
의식은	의식/ncn+은/jxc
외적인	외적/ncn+이/jp+ㄴ/etm
자극이나	자극/ncn+이나/jcj
내적인	내적/ncn+이/jp+ㄴ/etm
자극에	자극/ncn+에/jca
전혀	전혀/mag
영향받지	영향/ncn+받/pvg+지/ecx
않을	않/px+ㄹ/etm
수	수/nbn
있으며	있/paa+으며/ecc
,	,/sp
그에	그/npd+에/jca
대한	대하/pvg+ㄴ/etm
단순한	단순/ncpa+하/xsv+ㄴ/etm
반응을	반응/ncn+을/jco
넘어서	넘/pvg+어서/ecs
있다	있/px+다/ef
.'	./sf+'/sr
어떤	어떤/mmd
선	선/ncn
(	(/sl
禪	禪/ncn
)	)/sr
의	의/jcm
대가는	대가/ncn+는/jxc
이러한	이러하/pad+ㄴ/etm
마음의	마음/ncn+의/jcm
상태를	상태/ncn+를/jco
'	'/sl
거리에	거리/ncn+에/jca
있는	있/paa+는/etm
모든	모든/mma
사람들을	사람/ncn+들/xsn+을/jco
주목하나	주목/ncpa+하/xsv+나/ecs
감정적	감정/ncn+적/xsn
머뭇거림으로	머뭇거리/pvg+ㅁ/etn+으로/jca
그들을	그/npp+들/xsn+을/jco
되돌아	되돌/pvg+아/ecx
보거나	보/px+거나/ecc
하지	하/pvg+지/ecx
않는	않/px+는/etm
마음의	마음/ncn+의/jcm
상태	상태/ncn
'	'/sr
로	로/jca
묘사하고	묘사/ncpa+하/xsv+고/ecx
있다	있/px+다/ef
.	./sf
이러한	이러하/paa+ㄴ/etm
연구	연구/ncn
자료는	자료/ncn+는/jxc
선의	선/ncn+의/jcm
대가들이	대가/ncn+들/xsn+이/jcs
말하고	말/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
실존적	실존/ncn+적/xsn
탈집착에	탈/xp+집착/ncn+에/jca
과학적으로도	과학/ncn+적/xsn+으로도/jca
인정될만한	인정/ncpa+되/xsv+ㄹ/etm+만/jxf+하/xsv+ㄴ/etm
'	'/sl
리얼리티	리얼리티/f
'	'/sr
(	(/sl
reality	reality/f
)	)/sr
가	가/jcs
있다는	있/paa+다/ef+는/etm
사실을	사실/ncn+을/jco
보여주는	보이/pvg+어/ecx+주/px+는/etm
좋은	좋/paa+은/etm
예이다	예/ncn+이/jp+다/ef
.	./sf
마음은	마음/ncn+은/jxc
부재	부재/ncn
상태가	상태/ncn+가/jcs
아니나	아니/paa+나/ef+아/ecx
동요가	동요/ncn+가/jcs
없으며	없/paa+으며/ecc
,	,/sp
사물은	사물/ncn+은/jxc
지각되지	지각/ncpa+되/xsv+지/ecx
않는	않/px+는/etm
것	것/nbn
같으나	같/paa+으나/ecs
정확하게	정확/ncpa+하/xsv+게/ecx
지각된다	지각/ncpa+되/xsv+ㄴ다/ef
.	./sf
즉	즉/maj
감정	감정/ncn
.	./sf
집착	집착/ncn
.	./sf
증오	증오/ncn
.	./sf
열망	열망/ncn
등을	등/nbn+을/jco
떠나서	떠나/pvg+서/ecs
사물을	사물/ncn+을/jco
있는	있/paa+는/etm
그대로	그대로/mag
지각하는	지각/ncpa+하/xsv+는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
있는	있/paa+는/etm
그대로의	그대로/mag+의/jcm
적나라한	적나라/ncps+하/xsm+ㄴ/etm
실존의	실존/ncn+의/jcm
모습을	모습/ncn+을/jco
어떤	어떤/mmd
이미지로	이미지/ncn+로/jca
마음에	마음/ncn+에/jca
투사함이	투사/ncpa+하/xsv+ㅁ/etn+이/jcs
없이	없/paa+이/xsa
바라보는	바라/pvg+아/ecx+보/px+는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
또	또/maj
이	이/mmd
상태는	상태/ncn+는/jxc
분명	분명/ncn
수면	수면/ncn
.	./sf
게으름	게으름/ncn
그리고	그리고/maj
선이	선/ncn+이/jcs
종종	종종/mag
그렇다고	그렇다/pad+고/ecx
평가되는	평가/ncpa+되/xsv+는/etm
적멸주의와는	적멸/ncn+주의/ncn+와/jct+는/jxc
전혀	전혀/mag
다르다	다르/paa+다/ef
.	./sf
사실	사실/ncn
선에는	선/ncn+에는/jca
굉장한	굉장/ncps+하/xsm+ㄴ/etm
노력과	노력/ncn+과/jcj
정신	정신/ncn
집중의	집중/ncn+의/jcm
상태가	상태/ncn+가/jcs
요구된다	요구/ncpa+되/xsv+ㄴ다/ef
.	./sf
한	한/nnc
선	선/ncn
수행자는	수행/ncn+자/xsn+는/jxc
필자에게	필자/ncn+에게/jca
선은	선/ncn+은/jxc
방적기계의	방적/ncn+기계/ncn
회전하는	회전/ncpa+하/xsv+는/etm
축과	축/ncn+과/jct
같다고	같/paa+다/ef+고/ecx
말하고	말/ncpa+하/xsv+고/ecx
있다	있/px+다/ef
.	./sf
그와	그/mmd+와/jct
같이	같/paa+이/xsa
무수한	무수/ncps+하/xsm+ㄴ/etm
엄청난	엄청나/paa+ㄴ/etm
속도의	속도/ncn+의/jcm
회전활동에	회전/ncn+활동/ncn
의해	의하/pvg+어/ecx
그	그/mmd
방적축는	방적/ncn+축/ncn+은/jxc
똑바로	똑바로/mag
서	서/pvg+어/ecx
있게	있/px+게/ecx
되며	되/pvg+며/ecc
,	,/sp
만약	만약/mag
그	그/mmd
회전활동이	회전/ncn+활동/ncn
느려지거나	느리/pvg+어/ecx+지/px+거나/ecc
멈춰진다면	멈추/pvg+어/ecx+지/px+ㄴ다면/ecs
그	그/mmd
방적축은	방적/ncn+축/ncn+는/jxc
땅바닥에	땅/ncn+바닥/ncn+에/jca
쓰러지게	쓰러지/pvg+게/ecx
된다	되/pvg+ㄴ다/ef
.	./sf
이와	이/npd+와/jct
마찬가지로	마찬가지/ncn+로/jca
마음이	마음/ncn+이/jcs
백열을	백열/ncn+을/jco
작열시킬	작열/ncpa+시키/xsv+ㄹ/etm
정도로	정도/ncn+로/jca
열심히	열심히/mag
움직일때	움직이/pvg+ㄹ/etm+때/ncn
침묵	침묵/ncn
속에	속/ncn+에/jca
고요히	고요히/mag
있게	있/paa+게/ecx
되며	되/pvg+며/ecc
,	,/sp
반면	반면/ncn
게으름과	게으름/ncn+과/jcj
나태로	나태/ncn+로/jca
그	그/mmd
마음의	마음/ncn+의/jcm
활동이	활동/ncn+이/jcs
느려지거나	느리/pvg+어/ecx+지/px+거나/ecc
멈춰진다면	멈추/pvg+어/ecx+지/px+ㄴ다면/ecs
이성적	이성/ncn+적/xsn
추론이라는	추론/ncn+이/jp+라는/etm
땅바닥에	땅/ncn+바닥/ncn+에/jca
떨어지고	떨/pvg+어/ecx+지/px+고/ecx
만다	말/px+ㄴ다/ef
.	./sf
4	4/nno
.	./sf
마계	마계/ncn
(	(/sl
魔界	魔界/ncn
)	)/sr
의	의/jcm
출현	출현/ncn
삼매의	삼매/ncn+의/jcm
체험과	체험/ncn+과/jct
더불어	더불어/mag
수행자는	수행/ncn+자/xsn+는/jxc
선의	선/ncn+의/jcm
세계에	세계/ncn+에/jca
들어가게	들/pvg+어/ecs+가/pvg+게/ecx
된다	되/pvg+ㄴ다/ef
.	./sf
그러나	그러나/maj
깨달음의	깨달음/ncn+의/jcm
정점은	정점/ncn+은/jxc
끈질긴	끈질기/paa+ㄴ/etm
노력과	노력/ncn+과/jcj
고통을	고통/ncn+을/jco
수반하지	수반/ncpa+하/xsv+지/ecx
않고서는	않/px+고서는/ecs
도달되지	도달/ncpa+되/xsv+지/ecx
않는다	않/px+는다/ef
.	./sf
침묵의	침묵/ncn+의/jcm
어둠	어둠/ncn
속에서	속/ncn+에서/jca
점차	점차/mag
수행의	수행/ncn+의/jcm
정도가	정도/ncn+가/jcs
무르익어	무르익/pvg+어/ecx
갈	가/px+ㄹ/etm
때	때/ncn
,	,/sp
환각적인	환각/ncn+적/xsn+이/jp+ㄴ/etm
국면	국면/ncn
[	[/sl
魔界	魔界/ncn
]	]/sr
이	이/jcs
나타날	나타나/pvg+ㄹ/etm
수	수/nbn
있다	있/paa+다/ef
.	./sf
이	이/mmd
때	때/ncn
이상한	이상/ncps+하/xsm+ㄴ/etm
현상들이	현상/ncn+들/xsn+이/jcs
의식에	의식/ncn+에/jca
일어나기도	일/pvg+어/ecx+나/px+기/etn+도/jxc
한다	하/pvg+ㄴ다/ef
.	./sf
수행자는	수행/ncn+자/xsn+는/jxc
눈	눈/ncn
앞에	앞/ncn+에/jca
전개되는	전개/ncpa+되/xsv+는/etm
불교	불교/ncn
성인	성인/ncn
(	(/sl
聖人	聖人/ncn
:	:/sp
문수보살이라든가	문수보살/nq+이라든가/jxc
보현	보현/nq
.	./sp
관음	nq[관음/nq
보살등	보살/ncn]nq+등/xsn
-	-/sd
역주	역주/ncn
)	)/sr
들의	들/ncn+의/jcm
행렬을	행렬/ncn+을/jco
보게	보/pvg+게/ecx
될지도	되/pvg+ㄹ지도/ecs
모른다	모르/pvg+ㄴ다/ef
.	./sf
또는	또는/mag
전혀	전혀/mag
육체를	육체/ncn+를/jco
갖고	갖/pvg+고/ecx
있지	있/px+지/ecx
않은	않/px+ㄴ/etm
듯한	듯/nbn+하/xsm+ㄴ/etm
느낌도	느낌/ncn+도/jxc
받게	받/pvg+게/ecx
될	되/pvg+ㄹ/etm
지도	지/nbn+도/jxc
모른다	모르/pvg+ㄴ다/ef
.	./sf
또는	또는/mag
전혀	전혀/mag
육체를	육체/ncn+를/jco
갖고	갖/pvg+고/ecx
있지	있/px+지/ecx
않은	않/px+ㄴ/etm
듯한	듯/nbn+하/xsm+ㄴ/etm
느낌도	느낌/ncn+도/jxc
받게	받/pvg+게/ecx
될	되/pvg+ㄹ/etm
지도	지/nbn+도/jxc
모른다	모르/pvg+ㄴ다/ef
.	./sf
어떤	어떤/mmd
승려는	승려/ncn+는/jxc
필자에게	필자/ncn+에게/jca
그의	그/npp+의/jcm
눈이	눈/ncn+이/jcs
머리에서	머리/ncn+에서/jca
튀어	튀/pvg+어/ecx
나와	나오/px+아/ecx
빈	비/paa+ㄴ/etm
공간을	공간/ncn+을/jco
떠다니는	뜨/pvg+어/ecs+다니/pvg+는/etm
느낌을	느낌/ncn+을/jco
받았다고	받/pvg+았/ep+다/ef+고/ecx
필자에게	필자/ncn+에게/jca
말한	말/ncpa+하/xsv+ㄴ/etm
적이	적/nbn+이/jcs
있다	있/paa+다/ef
.	./sf
또	또/maj
백은	백/nnc+은/jxc
선사의	선사/ncn+의/jcm
한	한/nnc
제자는	제자/ncn+는/jxc
이렇게	이렇게/mad
말한다	말/ncpa+하/xsv+ㄴ다/ef
.	./sf
오후	오후/ncn
2	2/nnc
시	시/nbu
쯤에	쯤/nbn+에/jca
집에	집/ncn+에/jca
혼자	혼자/ncn
머물고	머물/pvg+고/ecx
있는데	있/px+는데/ecs
갑자기	갑자기/mag
방구석에	방/ncn+구석/ncn+에/jca
커다란	커다라/paa+ㄴ/etn
원이	원/ncn+이/jcs
나타났다	나타나/pvg+ㅆ/ep+다/ef
.	./sf
그리고는	그리고/maj+는/jxc
4	4/nnc
줄	줄/nbu
4	4/nnc
줄로	줄/nbu+로/jca
서로	서로/mag
대면하여	대면/ncpa+하/xsv+어/ecs
앉아있는	앉/pvg+아/ecx+있/px+는/etm
수많은	수많/paa+ㄴ/etm
부처님들을	부처/nq+님/xsn+들/xsn+을/jco
보았다	보/pvg+았/ep+다/ef
.	./sf
얼마나	얼마나/mag
진귀한	진귀/ncps+하/xsm+ㄴ/etm
광경이었는지	광경/ncn+이/jp+었/ep+는지/ecs
마치	마치/mag
파라다이스를	파라다이스/ncn+를/jco
보는	보/pvg+는/etm
것	것/nbn
같았다	같/paa+았/ep+다/ef
.	./sf
나는	나/npp+는/jxc
지극한	지극/ncps+하/xsm+ㄴ/etm
행복의	행복/ncn+의/jcm
세계	세계/ncn
,	,/sp
극락	극락/ncn
(	(/sl
極樂	極樂/ncn
)	)/sr
세계	세계/ncn
속을	속/ncn+을/jco
거닐고	거닐/pvg+고/ecx
있다고	있/px+다/ef+고/ecx
생각했다	생각/ncpa+하/xsv+었/ep+다/ef
.	./sf
그러자	그러/pvd+자/ecs
그	그/mmd
모든	모든/mma
현상들이	현상/ncn+들/xsn+이/jcs
일시에	일시/ncn+에/jca
사라지는	사라지/pvg+는/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
백은	백/nnc+은/jxc
선사의	선사/ncn+의/jcm
또	또/mag
한	한/nnc
제자는	제자/ncn+는/jxc
이와	이/npd+와/jct
비슷한	비슷/ncps+하/xsm+ㄴ/etm
흥미있는	흥미/ncn+있/paa+는/etm
얘기를	얘기/ncn+를/jco
전해	전하/pvg+어/ecx
주고	주/px+고/ecx
있다	있/px+다/ef
.	./sf
아침에	아침/ncn+에/jca
있을	있/paa+ㄹ/etm
개인면담	개인/ncn+면담/ncn
시간	시간/ncn
때까지	때/ncn+까지/jxc
나는	나/npp+는/jxc
좌선	좌선/ncn
(	(/sl
坐禪	坐禪/ncn
)	)/sr
에	에/jca
몰두하기로	몰두/ncpa+하/xsv+기/etn+로/jca
결심하고	결심/ncpa+하/xsv+고/ecc
'	'/sl
무	무/ncn
'	'/sr
속에	속/ncn+에/jca
마음을	마음/ncn+을/jco
집중하였다	집중/ncpa+하/xsv+었/ep+다/ef
.	./sf
시계가	시계/ncn+가/jcs
세	세/nnc
번	번/nbu
치는	치/pvg+는/etm
것을	것/nbn+을/jco
들었을	들/pvg+었/ep+ㄹ/etm
때	때/ncn
,	,/sp
갑자기	갑자기/mag
내	내/npp
앞이	앞/ncn+이/jcs
환해지는가	환/ncps+하/xsm+어/ecx+지/px+는가/ef
싶더니	싶/px+더/ep+니/ecs
나는	나/npp+는/jxc
경전에	경전/ncn+에/jca
나오는	나오/pvg+는/etm
생생한	생생/ncps+하/xsm+ㄴ/etm
인물인	인물/ncn+이/jp+ㄴ/etm
자비의	자비/ncn+의/jcm
화신	화신/ncn
관세음	nq[관세음/nq
보살님을	보살/ncn]nq+님/xsn+을/jco
친견할	친견/ncpa+하/xsv+ㄹ/etm
수가	수/nbn+가/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
그	그/mmd
분은	분/nbu+은/jxc
자애로운	자애/ncn+롭/xsm+ㄴ/etm
미소를	미소/ncn+를/jco
지으시더니	짓/pvg+으시/ep+더/ep+니/ecs
곧	곧/mag
엄숙하게	엄숙/ncps+하/xsm+게/xsa
다음과	다음/ncn+과/jct
같이	같/paa+이/xsa
내게	내/npp+게/xsa
말하였다	말/ncpa+하/xsv+었/ep+다/ef
.	./sf
'	'/sl
왜	왜/mag
자신을	자신/npp+을/jco
번뇌망상으로	번뇌/ncn+망상/ncn+으로/jca
가두는가	가두/pvg+는가/ef
?	?/sf
자기	자기/npp
자신의	자신/npp+의/jcm
마음을	마음/ncn+을/jco
훌훌	훌훌/mag
털어내는	털/pvg+어/ecx+내/px+는/etm
일조차	일/ncn+조차/jxc
못하다니	못하/px+다/ef+니/ecs
,	,/sp
그렇다면	그렇다/pad+면/ecs
죽어	죽/pvg+어/ecx
버리는게	버리/px+는/etm+게/ecx
낳겠지	낳/pvg+겠/ep+지/ef
!	!/sf
이	이/mmd
말씀에	말씀/ncn+에/jca
깜짝	깜짝/mag
놀라	놀라/pvg+아/ecx
흐뜨러진	흐뜨러지/pvg+ㄴ/etm
수행의	수행/ncn+의/jcm
마음을	마음/ncn+을/jco
되돌아	되돌/pvg+아/ecx
보는	보/px+는/etm
순간	순간/ncn
,	,/sp
관세음	관세음/ncn
보살님은	보살/ncn+님/xsn+은/jxc
빛과	빛/ncn+과/jct
함께	함께/mag
사라지고	사라지/pvg+고/ecc
의식	의식/ncn
내의	내/ncn+의/jcm
모든	모든/mma
환경은	환경/ncn+은/jxc
이전과	이전/ncn+과/jct
똑같이	똑같/paa+이/xsa
회복되었다	회복/ncpa+되/xsv+었/ep+다/ef
.	./sf
'	'/sl
이것이	이것/npd+이/jcs
마계	마계/ncn
(	(/sl
魔界	魔界/ncn
)	)/sr
라고	라고/jcr
부르는	부르/pvg+는/etm
것이구나	것/nbn+이/jp+구나/ef
'	'/sr
하고	하/pvg+고/ecx
생각했다	생각/ncpa+하/xsv+었/ep+다/ef
.	./sf
내가	내/npp+가/jcs
날마다	날/ncn+마다/jxc
기도드리는	기도/ncpa+드리/pvg+는/etm
모습을	모습/ncn+을/jco
보시고	보/pvg+시/ep+고/ecc
관세음보살님께서	관세음보살/nq+님/xsn+께서/jcs
수행자의	수행/ncn+자/xsn+의/jcm
마음을	마음/ncn+을/jco
채찍질하려고	채찍/ncn+질/xsn+하/xsv+려고/ecx
대비심	대비심/ncn
(	(/sl
大悲心	大悲心/ncn
)	)/sr
을	을/jco
일으키시어	일으키/pvg+시/ep+어/ecx
나타나셨던	나타나/pvg+셨/ep+던/etm
것임에	것/nbn+이/jp+ㅁ/etn+에/jca
틀림없다	틀림없/paa+다/ef
.	./sf
나는	나/npp+는/jxc
감사의	감사/ncn+의/jcm
눈물을	눈물/ncn+을/jco
금할	금하/pvg+ㄹ/etm
수	수/nbn
없었다	없/paa+었/ep+다/ef
.	./sf
펑펑	펑펑/mag
눈물이	눈물/ncn+이/jcs
흘러나왔다	흐르/pvg+어/ecx+나오/px+았/ep+다/ef
.	./sf
환각적인	환각/ncn+적/xsn+이/jp+ㄴ/etm
이러한	이러하/pad+ㄴ/etm
대상들의	대상/ncn+들/xsn+의/jcm
출현은	출현/ncn+은/jxc
마	마/ncn
(	(/sl
魔	魔/ncn
)	)/sr
의	의/jcm
경계라고	경계/ncn+라고/jcr
한다	하/pvg+ㄴ다/ef
.	./sf
이것은	이것/npd+은/jxc
문자적으로	문자/ncn+적/xsn+으로/jca
'	'/sl
악마의	악마/ncn+의/jcm
세계	세계/ncn
'	'/sr
를	를/jco
의미한다	의미/ncpa+하/xsv+ㄴ다/ef
.	./sf
옛부터	옛/ncn+부터/jxc
선	선/ncn
(	(/sl
禪	禪/ncn
)	)/sr
은	은/jxc
그러한	그러하/pad+ㄴ/etm
현상을	현상/ncn+을/jco
인식하고	인식/ncpa+하/xsv+고/ecc
수행자로	수행/ncn+자/xsn+로/jca
하여금	하여금/mag
그런	그런/mmd
모든	모든/mma
것들에	것/nbn+들/xsn+에/jca
대해	대하/pvg+어/ecx
어떤	어떤/mmd
가치를	가치/ncn+를/jco
부여하지도	부여/ncpa+하/xsv+지/ecx+도/jxc
말며	말/px+며/ecc
거기에	거기/npd+에/jca
중요성을	중요/ncn+성/xsn+을/jco
부여하지	부여/ncpa+하/xsv+지/ecx
않도록	않/px+도록/ecs
당부했다	당부/ncpa+하/xsv+었/ep+다/ef
.	./sf
옛날의	옛날/ncn+의/jcm
한	한/nno
선사는	선사/ncn+는/jxc
그	그/mmd
'	'/sl
마계	마계/ncn
'	'/sr
(	(/sl
魔界	魔界/ncn
)	)/sr
에	에/jca
대해	대하/pvg+어/ecx
다음과	다음/ncn+과/jct
같은	같/paa+ㄴ/etm
신중한	신중/ncps+하/xsm+ㄴ/etm
결론을	결론/ncn+을/jco
내리고	내리/pvg+고/ecx
싶다	싶/px+다/ef
.	./sf
만약	만약/ncn
어떤	어떤/mmd
사람이	사람/ncn+이/jcs
이상한	이상/ncps+하/xsm+ㄴ/etm
현상들을	현상/ncn+들/xsn+을/jco
경험하거나	경험/ncpa+하/xsv+거나/ecc
부처님	부처/nq+님/xsn
또는	또는/maj
성인	성인/ncn
(	(/sl
聖人	聖人/ncn
)	)/sr
들의	들/ncn+의/jcm
환영을	환영/ncn+을/jco
보거나	보/pvg+거나/ecc
또는	또는/maj
벽을	벽/ncn+을/jco
투과해	투과/ncpa+하/xsv+어/ecx
보거나	보/px+거나/ecc
다른	다르/paa+ㄴ/etm
사람들의	사람/ncn+들/xsn+의/jcm
마음을	마음/ncn+을/jco
읽을	읽/pvg+ㄹ/etm
수	수/nbn
있다면	있/paa+다/ef+면/ecs
,	,/sp
그	그/mmd
모든	모든/mma
것은	것/nbn+은/jxc
신경이	신경/ncn+이/jcs
어떤	어떤/mmd
원인으로	원인/ncn+으로/jca
인하여	인하/pvg+어/ecx
피로와	피로/ncn+와/jcj
무질서	무/xp+질서/ncn
상태에서	상태/ncn+에서/jca
나타난	나타나/pvg+ㄴ/etm
결과이	결과/ncn+의/jcm
소치이다	소치/ncn+이/jp+다/ef
.	./sf
그리고	그리고/maj
그렇게	그렇게/maj
마의	마/ncn+의/jcm
경계가	경계/ncn+가/jcs
나타나는	나타나/pvg+는/etm
것은	것/nbn+은/jxc
무의식의	무/xp+의식/ncn+의/jcm
요소들이	요소/ncn+들/xsn+이/jcs
의식에	의식/ncn+에/jca
표출된	표출/ncpa+되/xsv+ㄴ/etm
결과이다	결과/ncn+이/jp+다/ef
.	./sf
모든	모든/mma
추리적	추리/ncn+적/xsn
사유작용을	사유/ncn+작용/ncn
억제하는	억제/ncpa+하/xsv+는/etm
공안	공안/ncn
(	(/sl
公案	公案/ncn
)	)/sr
또는	또는/mag
'	'/sl
무	무/ncn
'	'/sr
자	자/ecs
화두는	화두/ncn+는/jxc
마음	마음/ncn
속에	속/ncn+에/jca
맴도는	맴돌/pvg+는/etm
모든	모든/mma
관념이나	관념/ncn+이/jp+나/jxc
이미지를	이미지/ncn+를/jco
휩쓸어	휩쓸/pvg+어/ecx
버린다	버리/px+ㄴ다/ef
.	./sf
그	그/mmd
결과	결과/ncn
신비스러운	신비/ncps+스럽/xsm+ㄴ/etm
무의식적인	무/xp+의식/ncn+적/xsn+이/jp+ㄴ/etm
요소가	요소/ncn+가/jcs
의식의	의식/ncn+의/jcm
표면으로	표면/ncn+으로/jca
솟아나온다	솟/pvg+아/ecs+나오/pvg+ㄴ다/ef
.	./sf
이는	이/npd+는/jxc
깊은	깊/paa+ㄴ/etm
수면속에서	수면/ncn+속/ncn+에서/jca
전개되는	전개/ncpa+되/xsv+는/etm
꿈이	꿈/ncn+이/jcs
한	한/nnc
편의	편/nbu+의/jcm
드라마처럼	드라마/ncn+처럼/jca
펼쳐지는	펼치/pvg+어/ecx+지/px+는/etm
현상과	현상/ncn+과/jct
유사하다	유사/ncps+하/xsm+다/ef
.	./sf
]	]/sr
선의	선/ncn+의/jcm
이러한	이러하/paa+ㄴ/etm
단계는	단계/ncn+는/jxc
분명	분명/ncn
극복되어야	극복/ncpa+되/xsv+어야/ecx
할	하/px+ㄹ/etm
과정이기는	과정/ncn+이/jp+기/etn+는/jxc
하지만	하지만/maj
,	,/sp
어떤	어떤/mmd
커다란	커다라/paa+ㄴ/etm
중요성을	중요/ncn+성/xsn+을/jco
갖는	갖/pvg+는/etm
것이기도	것/nbn+이/jp+기/etn+도/jxc
하다	하/pvg+다/ef
.	./sf
그러한	그러하/paa+ㄴ/etm
전개과정은	전개/ncn+과정/ncn+은/jxc
선의	선/ncn+의/jcm
고요한	고요/ncps+하/xsm+ㄴ/etm
명상이	명상/ncn+이/jcs
인간의	인간/ncn+의/jcm
심리와	심리/ncn+와/jcj
영혼의	영혼/ncn+의/jcm
깊은	깊/paa+ㄴ/etm
곳에서	곳/ncn+에서/jca
어떻게	어떻게/mag
나타나는가를	나타나/pvg+는가/ef+를/jco
보여준다	보이/pvg+어/ecx+주/px+ㄴ다/ef
.	./sf
또한	또한/mag
선의	선/ncn+의/jcm
고요한	고요/ncps+하/xsm+ㄴ/etm
명상은	명상/ncn+은/jxc
추리적	추리/ncn+적/xsn
사고	사고/ncn
(	(/sl
思考	思考/ncn
)	)/sr
가	가/jcs
영향을	영향/ncn+을/jco
미치지	미치/pvg+지/ecx
못하는	못하/px+는/etm
잠재되어	잠재/ncpa+되/xsv+어/ecx
있는	있/px+는/etm
무의식적	무/xp+의식/ncn+적/xsn
삶과	삶/ncn+과/jct
관계를	관계/ncn+를/jco
맺는다	맺/pvg+는다/ef
.	./sf
반면	반면/ncn
이것은	이것/npd+은/jxc
선이	선/ncn+이/jcs
위험하게	위험/ncps+하/xsm+게/ecx
전개될	전개/ncpa+되/xsv+ㄹ/etm
수도	수/nbn+도/jxc
있다는	있/paa+다/ef+는/jxc
사실을	사실/ncn+을/jco
보여준다	보이/pvg+어/ecx+주/px+ㄴ다/ef
.	./sf
왜냐하면	왜냐하면/maj
무의식을	무/xp+의식/ncn+을/jco
길들이는	길들이/pvg+는/etm
일은	일/ncn+은/jxc
난해하고도	난해/ncps+하/px+고/ecc+도/jxc
미묘한	미묘/ncps+하/xsm+ㄴ/etm
작업이며	작업/ncn+이/jp+며/ecc
위험하기	위험/ncps+하/xsm+기/etn
조차하기	조차/ncpa+하/xsv+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
모든	모든/mma
사람의	사람/ncn+의/jcm
무의식이	무/xp+의식/ncn+이/jcs
심리분석으로	심리/ncn+분석/ncn+으로/jca
마름질되어야	마름/ncn+질/xsn+되/xsv+어야/ecs
할	하/px+ㄹ/etm
필요는	필요/ncn+는/jxc
없다	없/paa+다/ef
.	./sf
사람에	사람/ncn+에/jca
따라서는	따르/pvg+아서/ecs+는/jxc
무의식을	무/xp+의식/ncn+을/jco
있는	있/paa+는/etm
그대로	그대로/mag
남겨두는	남기/pvg+어/ecx+두/px+는/etm
것이	것/nbn+이/jcs
그	그/mmd
사람의	사람/ncn+의/jcm
