<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0096.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0096.txt </filename>
<title>포위된 혁명  </title>
<author>강문구  </author>
<date>1993  </date>
<publisher>나라사랑  </publisher>
<kdc>342.8 ; 340.947  </kdc>
<ddc>322.44 ; 320.97 </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
Improvement	Improvement/f
Company	Company/f
)	)/sr
와	와/jcj
체결한	체결/ncpa+하/xsv+ㄴ/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
이의	이/npd+의/jcm
완성을	완성/ncn+을/jco
위해	위하/pvg+어/ecs
과테말라	과테말라/nq
정부는	정부/ncn+는/jxc
99년간의	99/nnc+년/nbu+간/xsn+의/jcm
철도관리권	철도/ncn+관리/ncn+권/xsn
,	,/sp
푸에르토	푸에르토/nq
바리오스	바리오스/nq
(	(/sl
Puerto	Puerto/f
Barrios	Barrios/f
)	)/sr
의	의/jcm
항만설비	항만/ncn+설비/ncn
,	,/sp
철도설비부지	철도/ncn+설비/ncn+부지/ncn
,	,/sp
조세면제	조세/ncn+면제/ncn
,	,/sp
외국으로부터의	외국/ncn+으로/jca+부터/jxc+의/jcm
자유로운	자유/ncn+롭/xsm+ㄴ/etm
물자도입	물자/ncn+도입/ncn
등을	등/nbn+을/jco
제공했다	제공/ncpa+하/xsv+었/ep+다/ef
.	./sf
이	이/mmd
회사는	회사/ncn+는/jxc
1908년	1908/nno+년/nbu
철도건설을	철도/ncn+건설/ncn+을/jco
완료했으며	완료/ncpa+하/xsv+었/ep+으며/ecc
일련의	일련/ncn+의/jcm
복잡한	복잡/ncps+하/xsm+ㄴ/etm
협상을	협상/ncn+을/jco
거쳐	거치/pvg+어/ecs
생산과	생산/ncn+과/jcj
유통망을	유통/ncn+망/ncn+을/jco
장악하였다	장악/ncpa+하/xsv+었/ep+다/ef
.	./sf
그	그/mmd
이후	이후/ncn
UFC의	UFC/f+의/jcm
자회사인	자/xp+회사/ncn+이/jp+ㄴ/etm
'	'/sl
중앙아메리카	중앙아메리카/nq
국제철도회사	국제/ncn+철도/ncn+회사/ncn
'	'/sr
가	가/jcs
전국적인	전국/ncn+적/xsn+이/jp+ㄴ/etm
철도망을	철도/ncn+망/ncn+을/jco
장악했을	장악/ncpa+하/xsv+었/ep+ㄹ/etm
때	때/ncn
,	,/sp
UFC는	UFC/f+는/jxc
바나나	바나나/ncn
생산과	생산/ncn+과/jcj
유통은	유통/ncn+은/jxc
물론	물론/mag
철도	철도/ncn
수송의	수송/ncn+의/jcm
독점과정까지	독점/ncn+과정/ncn+까지/jxc
완료했다	완료/ncn+하/xsv+었/ep+다/ef
.	./sf
뿐만아니라	뿐/nbn+만/jxc+아니/paa+라/ecs
자신들의	자신/ncn+들/xsn+의/jcm
관세와	관세/ncn+와/jcj
경찰체계를	경찰/ncn+체계/ncn+를/jco
갖추었으며	갖추/pvg+었/ep+으며/ecc
,	,/sp
사실상	사실/ncn+상/xsn
달러는	달러/ncn+는/jxc
중앙아메리카의	중앙아메리카/nq+의/jcm
국내통화가	국내/ncn+통화/ncn+가/jcc
되어버렸다	되/pvg+어/ecx+버리/px+었/ep+다/ef
.	./sf
유럽	유럽/nq
자본주의의	자본/ncn+주의/ncn+의/jcm
특징이었던	특징/ncn+이/jp+었/ep+던/etm
금융과	금융/ncn+과/jcj
교역의	교역/ncn+의/jcm
통제는	통제/ncn+는/jxc
19세기	19/nno+세기/ncn
말에는	말/ncn+에/jca+는/jxc
주변부	주변/ncn+부/xsn
지역	지역/ncn
내의	내/ncn+의/jcm
생산을	생산/ncn+을/jco
향한	향하/pvg+ㄴ/etm
투자로	투자/ncn+로/jca
재조정되어	재/xp+조정/ncpa+되/xsv+어/ecx
갔으며	가/px+았/ep+으며/ecc
,	,/sp
이	이/mmd
변화과정이	변화/ncn+과정/ncn+이/jcs
새로운	새롭/paa+ㄴ/etm
경제	경제/ncn
중심이	중심/ncn+이/jcc
된	되/pvg+ㄴ/etm
미국	미국/nq
경제의	경제/ncn+의/jcm
부상과	부상/ncn+과/jcj
연계되어	연계/ncpa+되/xsv+어/ecs
나타났다	나타나/pvg+았/ep+다/ef
.	./sf
미국의	미국/nq+의/jcm
라틴아메리카	라틴아메리카/nq
침투의	침투/ncn+의/jcm
심화와	심화/ncn+와/jct
직결되어	직결/ncpa+되/xsv+어/ecs
나타난	나타나/pvg+ㄴ/etm
구조적	구조/ncn+적/xsn
특징	특징/ncn
중의	중/ncn+의/jcm
하나를	하나/ncn+를/jco
우리는	우리/npp+는/jxc
속지	속지/ncn
(	(/sl
오지	오지/ncn
,	,/sp
enclave	enclave/f
)	)/sr
경제로서	경제/ncn+로서/jca
요약할	요약/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있을	있/paa+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
앞에서	앞/ncn+에서/jca
살펴본	살피/pvg+어/ecx+보/px+ㄴ/etm
UFC의	UFC/f+의/jcm
장악과정에서	장악/ncn+과정/ncn+에서/jca
명징한	명징/ncpa+하/xsv+ㄴ/etm
사례를	사례/ncn+를/jco
찾아볼	찾/pvg+아/ecx+보/px+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
속지경제는	속지/ncn+경제/nbn+는/jxc
미국을	미국/nq+을/jco
비롯한	비롯하/pvg+ㄴ/etm
중심부	중심/ncn+부/xsn
경제의	경제/ncn+의/jcm
농업적	농업/ncn+적/xsn
부속물로서	부속/ncn+물/xsn+로서/jca
기형적으로	기형/ncn+적/xsn+으로/jca
성장해	성장/ncpa+하/xsv+어/ecs
나갔다	나가/pvg+았/ep+다/ef
.	./sf
속지경제들은	속지/ncn+경제/ncn+들/xsn+은/jxc
주로	주로/mag
농업	농업/ncn
(	(/sl
플란테이션과	플란테이션/ncn+과/jcj
광산이	광산/ncn+이/jcs
주요	주요/ncn
형태이다	형태/ncn+이/jp+다/ef
.)	./sf+)/sr
관련사업에	관련/ncn+사업/ncn+에/jca
종사하며	종사/ncpa+하/xsv+며/ecc
그	그/mmd
전개	전개/ncn
양상은	양상/ncn+은/jxc
다음과	다음/ncn+과/jct
같이	같이/mag
정리된다	정리/ncpa+되/xsv+ㄴ다/ef
.	./sf
속지경제의	속지/ncn+경제/ncn+의/jcm
목적은	목적/ncn+은/jxc
중심부의	중심/ncn+부/xsn+의/jcm
국내	국내/ncn
시장에서	시장/ncn+에서/jca
속지국가가	속지/ncn+국가/ncn+가/jcc
아닌	아니/paa+ㄴ/etm
다른	다르/paa+ㄴ/etm
지역을	지역/ncn+을/jco
통한다면	통하/pvg+ㄴ다면/ecs
더	더/mag
비쌀	비싸/paa+ㄹ/etm
수도	수/nbn+도/jxc
있는	있/paa+는/etm
일차생산물을	일차/ncn+생산/ncn+물/xsn+을/jco
추출하는	추출/ncpa+하/xsv+는/etm
것이므로	것/nbn+이/jp+므로/ecs
,	,/sp
속지국가에서는	속지/ncn+국가/ncn+에서/jca+는/jxc
산업발전을	산업/ncn+발전/ncn+을/jco
조장하는	조장/ncpa+하/xsv+는/etm
대신	대신/ncn
일차산물의	일차/ncn+산물/ncn+의/jcm
단순경작	단순/ncn+경작/ncn
생산자로	생산/ncn+자/xsn+로/jca
구조화시킨다	구조/ncn+화/xsn+시키/xsv+ㄴ다/ef
.	./sf
속지회사들은	속지/ncn+회사/ncn+들/xsn+은/jxc
일차생산품	일차/ncn+생산/ncn+품/xsn
부문뿐만	부문/ncn+뿐/nbn+만/jxc
아니라	아니/paa+라/ef
,	,/sp
그것들의	그것/npd+들/xsn+의/jcm
생산에	생산/ncn+에/jca
필요한	필요/ncpa+하/xsv+ㄴ/etm
재정적	재정/ncn+적/xsn
,	,/sp
상업적	상업/ncn+적/xsn
분야까지도	분야/ncn+까지/jxc+도/jxc
통제하였고	통제/ncpa+하/xsv+었/ep+고/ecc
철도와	철도/ncn+와/jcj
해상운송	해상/ncn+운송/ncn
,	,/sp
수출입관리소	수출입/ncn+관리/ncn+소/xsn
,	,/sp
금융기관	금융/ncn+기관/ncn
,	,/sp
항구	항구/ncn
등의	등/nbn+의/jcm
모든	모든/mma
것이	것/nbn+이/jcs
이들	이/npd+들/xsn
지배적인	지배/ncn+적/xsn+이/jp+ㄴ/etm
속지부문에	속지/ncn+부문/ncn+에/jca
의존하고	의존/ncpa+하/xsv+고/ecx
있다	있/px+다/ef
.	./sf
이렇게	이렇/pad+게/ecx
하여	하/px+어/ecs
제국주의적	제국/ncn+주의/ncn+적/xsn
전초기지의	전초기지/ncn+의/jcm
이익과	이익/ncn+과/jcj
일치된	일치/ncpa+되/xsv+ㄴ/etm
이익을	이익/ncn+을/jco
갖고	갖/pvg+고/ecx
있는	있/px+는/etm
현지	현지/ncn
수혜자계급	수혜/ncn+자/xsn+계급/ncn
(	(/sl
clientele	clientele/f
class	class/f
)	)/sr
의	의/jcm
전체적	전체/ncn+적/xsn
망이	망/ncn+이/jcs
창출되었다	창출/ncpa+되/xsv+었/ep+다/ef
.	./sf
이	이/mmd
현지	현지/ncn
엘리트의	엘리트/ncn+의/jcm
입장은	입장/ncn+은/jxc
자신들의	자신/ncn+들/xsn+의/jcm
경제적인	경제/ncn+적/xsn+이/jp+ㄴ/etm
기능에	기능/ncn+에/jca
의해서보다는	의하/pvg+어서/ecs+보다/jca+는/jxc
외세와	외세/ncn+와/jcj
연관되는	연관/ncpa+되/xsv+는/etm
정치적인	정치/ncn+적/xsn+이/jp+ㄴ/etm
성격에	성격/ncn+에/jca
의해	의하/pvg+어/ecs
규정되었다	규정/ncpa+되/xsv+었/ep+다/ef
.	./sf
이에	이/npd+에/jca
대해	대하/pvg+어/ecs
카르도소와	카르도소/nq+와/jcj
팔레토는	팔레토/nq+는/jxc
다음과	다음/ncn+과/jct
같이	같이/mag
설명하고	설명/ncpa+하/xsv+고/ecx
있다	있/px+다/ef
.	./sf
국내의	국내/ncn+의/jcm
권력집단들은	권력/ncn+집단/ncn+들/xsn+은/jxc
자신들의	자신/ncn+들/xsn+의/jcm
경제적	경제/ncn+적/xsn
취약성으로	취약/ncn+성/xsn+으로/jca
인해	인하/pvg+어/ecs
매우	매우/mag
배타적인	배타/ncn+적/xsn+이/jp+ㄴ/etm
지배	지배/ncn
형태를	형태/ncn+를/jco
유지해야만	유지/ncpa+하/xsv+어야/ecx+만/jxc
했는데	하/px+었/ep+는데/ecs
,	,/sp
그것은	그것/npd+은/jxc
그들이	그/npp+들/xsn+이/jcs
속지부문과의	속지/ncn+부문/ncn+과/jct+의/jcm
관계를	관계/ncn+를/jco
통해서만	통하/pvg+어서/ecs+만/jxc
자신들의	자신/ncn+들/xsn+의/jcm
권력을	권력/ncn+을/jco
유지할	유지/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있기	있/paa+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
또한	또한/maj
속지경제는	속지/ncn+경제/ncn+는/jxc
국내질서를	국내/ncn+질서/ncn+를/jco
유지하여	유지/ncpa+하/xsv+어/ecs
노동과	노동/ncn+과/jcj
천연자원의	천연/ncn+자원/ncn+의/jcm
성공을	성공/ncn+을/jco
보장하는	보장/ncpa+하/xsv+는/etm
그들의	그/npp+들/xsn+의/jcm
능력에	능력/ncn+에/jca
의존하여	의존/ncpa+하/xsv+어/ecs
경제적	경제/ncn+적/xsn
착취를	착취/ncn+를/jco
행한다	행하/pvg+ㄴ다/ef
.	./sf
라틴아메리카	라틴아메리카/nq
전방에	전방/ncn+에/jca
걸쳐	걸치/pvg+어/ecs
,	,/sp
그리고	그리고/maj
특히	특히/mag
중앙아메리카	중앙아메리카/nq
및	및/maj
카리브	카리브/nq
지역에서	지역/ncn+에서/jca
미국의	미국/nq+의/jcm
제국주의적	제국/ncn+주의/ncn+적/xsn
개입은	개입/ncn+은/jxc
앞서	앞서/mag
간략히	간략/ncn+히/xsa
살펴본	살피/pvg+어/ecx+보/px+ㄴ/etm
대로	대로/nbn
식민지	식민/ncn+지/xsn
지배의	지배/ncn+의/jcm
전형적이고	전형/ncn+적/xsn+이/jp+고/ecc
직접적인	직접/ncn+적/xsn+이/jp+ㄴ/etm
유형을	유형/ncn+을/jco
고정시켜	고정/ncpa+시키/xsv+어/ecx
왔다	오/px+았/ep+다/ef
.	./sf
5	5/nno
.	./sf
미국의	미국/nq+의/jcm
라틴아메리카	라틴아메리카/nq
개입의	개입/ncn+의/jcm
역사	역사/ncn
,	,/sp
그	그/mmd
이데올로기	이데올로기/ncn
지형의	지형/ncn+의/jcm
변모와	변모/ncn+와/jcj
존속	존속/ncn
지금까지	지금/ncn+까지/jxc
라틴아메리카	라틴아메리카/nq
국가들이	국가/ncn+들/xsn+이/jcs
독립을	독립/ncn+을/jco
전후하여	전후/ncn+하/xsv+어/ecs
어떤	어떻/pad+ㄴ/etm
경로를	경로/ncn+를/jco
통하여	통하/pvg+어/ecs
외세의	외세/ncn+의/jcm
영향력하에	영향/ncn+력/xsn+하/ncn+에/jca
놓이고	놓이/pvg+고/ecc
,	,/sp
그	그/mmd
정치경제적	정치/ncn+경제/ncn+적/xsn
구조가	구조/ncn+가/jcs
어떤	어떻/pad+ㄴ/etm
형태로	형태/ncn+로/jca
변모해	변모/ncpa+하/xsv+어/ecs
왔는가를	오/px+았/ep+ㄴ가/ecs+를/jco
간단히	간단/ncn+히/xsa
살펴보았다	살피/pvg+어/ecx+보/px+았/ep+다/ef
.	./sf
특히	특히/mag
스페인	스페인/nq
,	,/sp
영국에	영국/nq+에/jca
이어	잇/pvg+어/ecs
막강한	막강/ncps+하/xsm+ㄴ/etm
제국주의	제국/ncn+주의/ncn
세력으로	세력/ncn+으로/jca
등장한	등장/ncpa+하/xsv+ㄴ/etm
미국은	미국/nq+은/jxc
특히	특히/mag
중앙아메리카	중앙아메리카/nq
지역에	지역/ncn+에/jca
전형적인	전형/ncn+적/xsn+이/jp+ㄴ/etm
예속	예속/ncn
속지경제를	속지/ncn+경제/ncn+를/jco
창출시켰고	창출/ncpa+시키/xsv+었/ep+고/ecc
지속적으로	지속/ncn+적/xsn+으로/jca
강도	강도/ncn
높은	높/paa+ㄴ/etm
착취	착취/ncn
추출관계를	추출/ncn+관계/ncn+를/jco
유지시켜	유지/ncpa+시키/xsv+어/ecx
왔다	오/px+았/ep+다/ef
.	./sf
타국이라기보다는	타국/ncn+이/jp+라기/etn+보다/jca+는/jxc
자국의	자국/ncn+의/jcm
'	'/sl
뒤뜰	뒤/ncn+뜰/ncn
'	'/sr
이라는	이/jp+라는/etm
인식이	인식/ncn+이/jcs
만연되어	만연/ncpa+되/xsv+어/ecx
있던	있/px+던/etm
이	이/mmd
대륙에서	대륙/ncn+에서/jca
쿠바의	쿠바/nq+의/jcm
예기치	예기/ncpa+하/xsv+지/ecx
못했던	못하/px+었/ep+던/etm
혁명은	혁명/ncn+은/jxc
미국에서	미국/nq+에서/jca
엄청난	엄청나/paa+ㄴ/etm
충격으로	충격/ncn+으로/jca
작용했다	작용/ncpa+하/xsv+었/ep+다/ef
.	./sf
다른	다르/paa+ㄴ/etm
무엇보다도	무엇/npd+보다/jca+도/jxc
1960	1960/nno
년대	년/nbu+대/xsn
미국	미국/nq
대학생들과	대학생/ncn+들/xsn+과/jcj
연구소에서	연구/ncn+소/xsn+에서/jca
라틴아메리카	라틴아메리카/nq
연구의	연구/ncn+의/jcm
붐이	붐/ncn+이/jcs
크게	크/paa+게/ecs
일어나고	일/pvg+어/ecx+나/px+고/ecc
,	,/sp
새로운	새롭/paa+ㄴ/etm
연구소도	연구/ncn+소/xsn+도/jxc
많이	많/paa+이/xsa
탄생되었다	탄생/ncpa+되/xsv+었/ep+다/ef
.	./sf
케네디	케네디/nq
정권에서	정권/ncn+에서/jca
이루어진	이루/pvg+어/ecx+지/px+ㄴ/etm
'	'/sl
진보를	진보/ncn+를/jco
위한	위하/pvg+ㄴ/etm
동맹	동맹/ncn
'(	'/sl+(/sl
Alliance	Alliance/f
for	for/f
Progress	Progress/f
)	)/sr
역시	역시/mag
예전의	예전/ncn+의/jcm
직접	직접/ncn
개입	개입/ncn
혹은	혹은/maj
억압적	억압/ncn+적/xsn
착취	착취/ncn
일변도의	일변/ncn+도/xsn+의/jcm
정책이	정책/ncn+이/jcs
라틴아메리카	라틴아메리카/nq
사회들의	사회/ncn+들/xsn+의/jcm
개혁에	개혁/ncn+에/jca
대한	대하/pvg+ㄴ/etm
관심을	관심/ncn+을/jco
고려하는	고려/ncpa+하/xsv+는/etm
방향으로	방향/ncn+으로/jca
전환된	전환/ncpa+되/xsv+ㄴ/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
그러나	그러나/maj
이	이/mmd
'	'/sl
진보를	진보/ncn+를/jco
위한	위하/pvg+ㄴ/etm
동맹	동맹/ncn
'	'/sl
프로그램	프로그램/ncn
역시	역시/mag
실패하게	실패/ncpa+하/xsv+게/ecx
됨에	되/px+ㅁ/etn+에/jca
따라	따르/pvg+아/ecs
미국의	미국/nq+의/jcm
대	대/ncn
(	(/sl
對	對/nq
)	)/sr
라틴아메리카	라틴아메리카/nq
외교정책에	외교/ncn+정책/ncn+에/jca
대한	대하/pvg+ㄴ/etm
새로운	새롭/paa+ㄴ/etm
모색은	모색/ncn+은/jxc
중단되었으나	중단/ncpa+되/xsv+었/ep+으나/ecs
미국의	미국/nq+의/jcm
대외정책	대외/ncn+정책/ncn
및	및/maj
안보정책사의	안보/ncn+정책/ncn+사/xsn+의/jcm
중대한	중대/ncps+하/xsm+ㄴ/etm
전환점이	전환/ncn+점/xsn+이/jcs
주어졌다	주/pvg+어/ecx+지/px+었/ep+다/ef
.	./sf
바로	바로/mag
외적	외적/ncn
안보	안보/ncn
이데올로기에서	이데올로기/ncn+에서/jca
내적	내적/ncn
안보	안보/ncn
이데올로기로의	이데올로기/ncn+로의/jcm
변화가	변화/ncn+가/jcs
그것이다	그것/npd+이/jp+다/ef
.	./sf
국가안보	국가/ncn+안보/ncn
이데올로기에서의	이데올로기/ncn+에서/jca+의/jcm
이러한	이러하/pad+ㄴ/etm
변화는	변화/ncn+는/jxc
미국의	미국/nq+의/jcm
대외정책은	대외/ncn+정책/ncn+은/jxc
말할	말/ncpa+하/xsv+ㄹ/etm
것도	것/nbn+도/jxc
없고	없/paa+고/ecc
미국의	미국/nq+의/jcm
정책우산	정책/ncn+우산/ncn
(	(/sl
a	a/f
policy	policy/f
umbrella	umbrella/f
)	)/sr
밑에	밑/ncn+에/jca
놓여	놓이/pvg+어/ecx
있는	있/px+는/etm
라틴아메리카	라틴아메리카/nq
국가들에	국가/ncn+들/xsn+에/jca
엄청난	엄청나/paa+ㄴ/etm
비중으로	비중/ncn+으로/jca
작용했다	작용/ncpa+하/xsv+었/ep+다/ef
.	./sf
외적	외적/ncn
안보를	안보/ncn+를/jco
강조하는	강조/ncpa+하/xsv+는/etm
국가안보	국가/ncn+안보/ncn
이데올로기는	이데올로기/ncn+는/jxc
구직업주의	구/xp+직업/ncn+주/xsn+의/jcm
(	(/sl
old	old/f
professionalism	professionalism/f
)	)/sr
의	의/jcm
논리와도	논리/ncn+와/jct+도/jxc
일맥상통하는	일맥상통/ncpa+하/xsv+는/etm
것으로서	것/nbn+으로서/jca
국가와	국가/ncn+와/jcj
군대를	군대/ncn+를/jco
재래식	재래/ncn+식/xsn
전략과	전략/ncn+과/jcj
전술에	전술/ncn+에/jca
국가와	국가/ncn+와/jcj
군대를	군대/ncn+를/jco
전념하게	전념/ncpa+하/xsv+게/ecx
하는	하/px+는/etm
이념이다	이념/ncn+이/jp+다/ef
.	./sf
따라서	따라서/maj
사회	사회/ncn
구조상의	구조/ncn+상/xsn+의/jcm
문제와	문제/ncn+와/jcj
모순을	모순/ncn+을/jco
근원적으로	근원/ncn+적/xsn+으로/jca
치유하는	치유/ncpa+하/xsv+는/etm
방식이	방식/ncn+이/jcc
아니라	아니/paa+라/ecs
국가와	국가/ncn+와/jcj
정부에	정부/ncn+에/jca
대한	대하/pvg+ㄴ/etm
불만세력을	불만/ncn+세력/ncn+을/jco
물리적으로	물리/ncn+적/xsn+으로/jca
제거하는	제거/ncpa+하/xsv+는/etm
방식을	방식/ncn+을/jco
통해	통하/pvg+어/ecs
통치구조를	통치/ncn+구조/ncn+를/jco
유지해	유지/ncpa+하/xsv+어/ecs
나간다	나가/pvg+ㄴ다/ef
.	./sf
이런	이렇/pad+ㄴ/etm
국가안보	국가/ncn+안보/ncn
이데올로기와	이데올로기/ncn+와/jcj
통치구조를	통치/ncn+구조/ncn+를/jco
뒷받침해	뒷/ncn+받침/ncn+하/xsv+어/ecx
주는	주/px+는/etm
근거가	근거/ncn+가/jcs
,	,/sp
이해관계에	이해/ncn+관계/ncn+에/jca
반하는	반하/pvg+는/etm
모든	모든/mma
세력이나	세력/ncn+이나/jcj
국가들을	국가/ncn+들/xsn+을/jco
소련공산주의와	소련/nq+공산/ncn+주의/ncn+와/jct
연계되는	연계/ncpa+되/xsv+는/etm
적의	적/ncn+의/jcm
세력으로	세력/ncn+으로/jca
규정하여	규정/ncpa+하/xsv+어/ecs
군사적이고	군사/ncn+적/xsn+이/jp+고/ecc
물리적인	물리/ncn+적/xsn+이/jp+ㄴ/etm
대응의	대응/ncn+의/jcm
대상으로	대상/ncn+으로/jca
간주하는	간주/ncpa+하/xsv+는/etm
극단적인	극단/ncn+적/xsn+이/jp+ㄴ/etm
반공주의	반공/ncn+주의/ncn
이념이었던	이념/ncn+이/jp+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
정치	정치/ncn
경제적인	경제/ncn+적/xsn+이/jp+ㄴ/etm
낙후성과	낙후/ncn+성/xsn+과/jcj
과두적인	과두/ncn+적/xsn+이/jp+ㄴ/etm
부패구조가	부패/ncn+구조/ncn+가/jcs
맞물려	맞물/pvg+려/ecx
있는	있/px+는/etm
대다수	대/xp+다수/ncn
라틴아메리카	라틴아메리카/nq
국가들의	국가/ncn+들/xsn+의/jcm
파행적인	파행/ncn+적/xsn+이/jp+ㄴ/etm
상태가	상태/ncn+가/jcs
온존	온존/ncn
유지될	유지/ncpa+되/xsv+ㄹ/etm
수	수/nbn
있었던	있/paa+었/ep+던/etm
것은	것/nbn+은/jxc
외국	외국/ncn
세력의	세력/ncn+의/jcm
이익과	이익/ncn+과/jcj
밀접하게	밀접/ncpa+하/xsv+게/ecs
엮여	엮/ncn+이/jp+어/ecx
있는	있/px+는/etm
국내	국내/ncn
상층계급들의	상층/ncn+계급/ncn+들/xsn+의/jcm
후견인으로서	후견/ncn+인/xsn+으로서/jca
영향력을	영향/ncn+력/xsn+을/jco
행사해	행사/ncpa+하/xsv+어/ecx
온	오/px+ㄴ/etm
미국인들과	미국/nq+인/xsn+들/xsn+과/jcj
,	,/sp
자국의	자국/ncn+의/jcm
이익을	이익/ncn+을/jco
위해서는	위하/pvg+어서/ecs+는/jxc
모든	모든/mma
수단을	수단/ncn+을/jco
강구해서라도	강구/ncpa+하/xsv+어서라도/ecs
적극적으로	적극/ncn+적/xsn+으로/jca
개입해	개입/ncpa+하/xsv+어/ecx
온	오/px+ㄴ/etm
미국의	미국/nq+의/jcm
막강한	막강/ncps+하/xsm+ㄴ/etm
존재	존재/ncn
때문이었던	때문/nbn+이/jp+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
부언하건대	부언/ncpa+하/xsv+건대/ecs
,	,/sp
외국세력의	외국/ncn+세력/ncn+의/jcm
침투나	침투/ncn+나/jcj
개입을	개입/ncn+을/jco
여과하는	여과/ncpa+하/xsv+는/etm
국내의	국내/ncn+의/jcm
정치	정치/ncn
경제적	경제/ncn+적/xsn
구조와	구조/ncn+와/jcj
계급관계	계급/ncn+관계/ncn
,	,/sp
그리고	그리고/maj
정치적	정치/ncn+적/xsn
연합	연합/ncn
,	,/sp
동맹관계가	동맹/ncn+관계/ncn+가/jcs
분명	분명/ncn
더	더/mag
중요한	중요/ncps+하/xsm+ㄴ/etm
변수일	변수/ncn+이/jp+ㄹ/etm
수	수/nbn
있으나	있/paa+으나/ecs
최소한	최소한/ncn
미국과	미국/nq+과/jcj
라틴아메리카의	라틴아메리카/nq+의/jcm
관계는	관계/ncn+는/jxc
내적	내적/ncn
변수와	변수/ncn+와/jcj
외적	외적/ncn
변수의	변수/ncn+의/jcm
우위성에	우위/ncn+성/xsn+에/jca
있어	있/paa+어/ecs
보다	보다/mag
더	더/mag
복잡한	복잡/ncps+하/xsm+ㄴ/etm
고찰을	고찰/ncn+을/jco
요구한다	요구/ncpa+하/xsv+ㄴ다/ef
.	./sf
그러나	그러나/maj
1959년	1959/nno+년/nbu
반발한	반발/ncpa+하/xsv+ㄴ/etm
쿠바	쿠바/nq
혁명이	혁명/ncn+이/jcs
외적	외적/ncn
안보만을	안보/ncn+만/jxc+을/jco
강조하는	강조/ncpa+하/xsv+는/etm
국가안보	국가/ncn+안보/ncn
일변도의	일변/ncn+도/xsn+의/jcm
정책이	정책/ncn+이/jcs
갖는	갖/pvg+는/etm
한계가	한계/ncn+가/jcs
명징하게	명징/ncpa+하/xsv+게/ecs
드러났으며	드러나/pvg+았/ep+으며/ecs
이를	이/npd+를/jco
계기로	계기/ncn+로/jca
국가안보를	국가/ncn+안보/ncn+를/jco
군사적으로만	군사/ncn+적/xsn+으로/jca+만/jxc
협애하고	협애/ncps+하/xsm+고/ecc
정의하고	정의/ncpa+하/xsv+고/ecc
실천하는	실천/ncpa+하/xsv+는/etm
입장이	입장/ncn+이/jcs
변모하게	변모/ncpa+하/xsv+게/ecx
된다	되/px+ㄴ다/ef
.	./sf
즉	즉/mag
국가안보의	국가/ncn+안보/ncn+의/jcm
위협이	위협/ncn+이/jcs
국외세력	국외/ncn+세력/ncn
혹은	혹은/maj
이와	이/npd+와/jct
연류되는	연류/ncpa+되/xsv+는/etm
세력으로부터만	세력/ncn+으로/jca+부터/jxc+만/jxc
나오는	나오/pvg+는/etm
것이	것/nbn+이/jcc
아니라	아니/paa+라/ecs
빈곤과	빈곤/ncn+과/jcj
부패	부패/ncn
,	,/sp
억압과	억압/ncn+과/jcj
테러를	테러/ncn+를/jco
확대재생산시키는	확대/ncn+재/xp+생산/ncn+시키/xsv+는/etm
사회의	사회/ncn+의/jcm
정치	정치/ncn
경제적	경제/ncn+적/xsn
구조	구조/ncn
속에서	속/ncn+에서/jca
항상	항상/mag
가연될	가연/ncpa+되/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
불씨를	불씨/ncn+를/jco
온존하고	온존/ncpa+하/xsv+고/ecx
있다는	있/px+다는/etm
인식이	인식/ncn+이/jcs
확산되었던	확산/ncpa+되/xsv+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
앞서	앞서/mag
언급했듯이	언급/ncpa+하/xsv+었/ep+듯이/ecs
,	,/sp
실패한	실패/ncpa+하/xsv+ㄴ/etm
케네디	케네디/nq
정권의	정권/ncn+의/jcm
'	'/sl
진보를	진보/ncn+를/jco
위한	위하/pvg+ㄴ/etm
동맹	동맹/ncn
'	'/sl
프로그램이	프로그램/ncn+이/jcs
미국의	미국/nq+의/jcm
대	대/ncn
라틴아메리카	라틴아메리카/nq
정책상의	정책/ncn+상/xsn+의/jcm
약간의	약간/ncn+의/jcm
진로	진로/ncn
수정의	수정/ncn+의/jcm
가능성을	가능/ncn+성/xsn+을/jco
내포했다면	내포/ncpa+하/xsv+었/ep+다면/ecs
,	,/sp
쿠바	쿠바/nq
혁명	혁명/ncn
이후	이후/ncn
